"code","title","description","credits","createdAt","updatedAt","id","cycle"
MGC922-A24,Qualité de l'environnement intérieur,"La qualité de l’environnement intérieur (QEI) est un enjeu majeur dans la science du bâtiment. Elle impacte directement la santé et le bien-être des occupants. Ce cours aborde trois aspects de la QEI à savoir : le confort thermique intérieur des occupants, la qualité de l’air intérieur et l’éclairagisme. Le chapitre 1 introduit le contexte règlementaire en matière de QEI à travers le code de Construction du Québec. Le Chapitre 2 aborde les notions du confort thermique, les...",3,2024-11-02 01:50:21.522,2024-11-02 01:50:21.797,907876,2
COM210,Rédaction technique et communication en génie des TI,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure de : rédiger des rapports de conception en génie des technologies de l’information en suivant une méthode rigoureuse; rédiger des documents techniques et administratifs propres au domaine; préparer et présenter des exposés oraux, entre autres sur un projet de conception. Phases rédactionnelles d’un projet de conception. Écrits techniques et administratifs reliés à l’ingénierie. Tenue de réunions concernant la...",3,2024-11-02 01:50:21.522,2024-11-02 01:50:21.797,349748,1
SST880-H25,Sécurité des systèmes robotiques,"Ce cours vise à initier l'étudiante ou l'étudiant aux risques liés aux systèmes robotiques conventionnels, collaboratifs et mobiles. Au terme de ce cours, l’étudiante ou l’étudiant sera en mesure d’identifier et d’analyser les risques associés à l’installation d’un système robotique et d’utiliser les normes régissant ces systèmes. Analyse de risques des systèmes robotiques : mécanique, électrique et environnement de la tâche. Importance des facteurs humains dans...",3,2024-11-02 01:50:21.523,2024-11-02 01:50:21.798,907917,2
GES819,Séminaire sur l’ingénierie financière,"Prendre contact, par l’intermédiaire de conférenciers renommés, avec les pratiques actuellement utilisées dans certains domaines particuliers de l’ingénierie financière, d’en faire l’analyse et la critique en faisant le parallèle entre ces pratiques et la théorie enseignée, et de transmettre ses conclusions sous forme de rapport détaillé et complet. Les étudiants seront appelés à participer à des simulations de transactions et à l’utilisation de plusieurs systèmes...",3,2024-11-02 01:50:21.523,2024-11-02 01:50:21.798,350966,2
LOG530,Réingénierie du logiciel,"Ce cours vise l’acquisition des principes de la réingénierie du logiciel. Différentes techniques à différents niveaux d’un logiciel seront étudiées de manière théorique ou pratique. Au terme de ce cours, l'étudiante ou l'étudiant sera en mesure de proposer des solutions concrètes pour la réingénierie dans le milieu professionnel. Nous y verrons les concepts suivants : maintenance du logiciel; exigences des systèmes modernes et les techniques de transformations des systèmes...",3,2024-11-02 01:50:21.522,2024-11-02 01:50:21.799,352491,1
ELE777,Modélisation et identification des systèmes dynamiques,"Au terme de ce cours, l'étudiante ou l'étudiant aura acquis la méthodologie pour établir les éléments d'un modèle physique pour divers systèmes dynamiques. Principes de modélisation et de simulation, techniques et outils. Éléments de systèmes dynamiques : électriques, mécaniques, électromécaniques, hydrauliques et thermiques. Différentes représentations mathématiques des systèmes dynamiques. Linéarisation des équations non linéaires autour d'un point de fonctionnement....",3,2024-11-02 01:50:21.517,2024-11-02 01:50:21.794,350659,1
MTI855,Physique des jeux,"Ce cours introduit les étudiantes et les étudiants aux techniques numériques pour l'animation basée sur la physique dans les applications temps réel, tels que les jeux vidéo et les applications de réalité virtuelle. L'objectif principal de ce cours est de développer une compréhension des techniques fondamentales utilisées pour l'animation basée sur la physique. À la fin du cours, les étudiantes et les étudiants seront en mesure de : comprendre les principes fondamentaux de la...",3,2024-11-02 01:50:21.518,2024-11-02 01:50:21.794,353348,2
MTR801,Planification d’un projet de recherche en ingénierie,"Ce cours introduit les éléments fondamentaux et nécessaires à la planification d'une recherche indépendante et à l'analyse critique de la littérature pertinente en ingénierie. Au terme de ce cours, l’étudiante ou l’étudiant sera en mesure de définir, d'organiser et de communiquer un projet de recherche en tenant compte du contexte et de l'environnement dans lequel il s'inscrit, d'appliquer les règles conduisant à l'intégrité intellectuelle, et d'effectuer une revue critique...",3,2024-11-02 01:50:21.519,2024-11-02 01:50:21.794,353364,2
QUA165,Plans d’expériences (DOE) et optimisation des procédés,"S’initier à la pratique des plans d’expériences, se familiariser avec les techniques statistiques d'analyse de données et l'interprétation des résultats expérimentaux et d’optimisation des procédés. Rappel sur les tests d’inférences statistiques. Introduction aux plans d’expériences, applications de l’analyse expérimentale, étapes à suivre pour la réalisation d’une expérience. Plans d’expériences à un seul facteur, rationnel de l’ANOVA, vérification de...",3,2024-11-02 01:50:21.519,2024-11-02 01:50:21.795,353476,1
LOG100,Programmation et réseautique en génie logiciel,"Ce cours présente les notions fondamentales en programmation et en réseautique nécessaires à l’ingénieur en génie logiciel. Il est constitué de deux modules. Au terme du premier module spécifique à la programmation, l’étudiante ou l'étudiant sera en mesure d’implémenter une application orientée objet utilisant les algorithmes de base et les structures de données appropriées. Retour rapide sur la programmation orientée objet : classe, objet, interface, héritage,...",4,2024-11-02 01:50:21.520,2024-11-02 01:50:21.795,352399,1
ELE543,Principes des systèmes embarqués,Acquérir les bases pour la conception des systèmes embarqués qui satisfont des contraintes matérielles et logicielles associées au traitement des évènements en temps réel. Comprendre la structure et l’opération des microcontrôleurs utilisés dans les systèmes embarqués. Se familiariser avec les spécificités des systèmes d’exploitation temps réel et savoir utiliser leurs services dans le développement de systèmes en temps réel. Acquérir les bases et les techniques de...,4,2024-11-02 01:50:21.520,2024-11-02 01:50:21.796,350371,1
AER791,Projets spéciaux,"Activité destinée à deux catégories d’étudiants : ceux qui participent aux diverses compétitions d’ingénierie et ceux qui souhaitent réaliser un travail d’initiation à la recherche (élaboration d’une revue de littérature, définition d’une problématique ou autre). Dans les deux cas, ils doivent préalablement faire approuver par le directeur du département une proposition écrite spécifiant l’objectif, les moyens nécessaires et la méthodologie qu’ils entendent...",3,2024-11-02 01:50:21.522,2024-11-02 01:50:21.796,912190,1
IND791,Projets spéciaux en informatique distribuée,"Activité destinée à deux catégories d’étudiants et d’étudiantes : celles et ceux qui participent aux diverses compétitions en sciences appliquées et celles et ceux qui souhaitent réaliser un travail d’initiation à la recherche (élaboration d’une revue de littérature, définition d’une problématique ou autre). Dans les deux cas, une proposition écrite spécifiant l’objectif, les moyens nécessaires et la méthodologie qui sera utilisée pour mener à bien le projet doit...",3,2024-11-02 01:50:21.522,2024-11-02 01:50:21.797,352343,1
ENV825,Procédés et processus propres,"Définir des interventions à réaliser sur des procédés et des processus dans l'objectif de protéger l’environnement et la santé humaine. Fondé sur une étude de cas, l’étudiant aborde l’ensemble du processus d’intervention sur un cas concret : évaluation du ou des problèmes d’un système technologique et identification de sa ou ses sources ; recherche et analyse des meilleures technologies applicables; prise de décision et justification; conception préliminaire et...",3,2024-11-02 01:50:21.520,2024-11-02 01:50:21.797,350844,2
MEC745,Robotique mobile,"Ce cours présente les concepts clés de la robotique mobile en génie mécanique : de la mobilité à l’ergonomie. Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : de distinguer les particularités des principaux modes de locomotion (à hélices, à pattes et sur roues); de dériver les équations dynamiques du mouvement pour des plateformes robotiques simples; d’identifier les capteurs requis selon la tâche et l’environnement d’un robot; d’estimer la pose d’un...",3,2024-11-02 01:50:21.523,2024-11-02 01:50:21.797,353052,1
MGR850,Sécurité de l'Internet,"Acquérir des connaissances approfondies sur les moyens nécessaires pour rendre sécuritaires les échanges par Internet. L’importance de la sécurité d’Internet est une nécessité. Dans la réalité moderne des réseaux interreliés et des applications critiques, la sécurité n’est plus considérée comme une valeur ajoutée mais bien un aspect englobant du plan de développement. Problématique de la sécurité. Terminologie. Notion de confiance. Identification des faiblesses...",3,2024-11-02 01:50:21.523,2024-11-02 01:50:21.797,353286,2
